display_name_en,id,description_text_en,description_rights_author,description_rights_statement,description_rights_license,description_rights_source_name,description_rights_source_url,image_full_size_rel_path,image_thumbnail_rel_path,image_rights_author,image_rights_statement (from images),image_rights_license,image_rights_source_name,image_rights_source_url,status,last_modified,original_file_URL,AATID,EFTID,WikidataID,features,URI
gray,CC00058,"Hue name for any color intermediate between black and white, or composed of a mixture of black and white with little or no positive hue. (AAT)",The J. Paul Getty Trust,https://rightsstatements.org/vocab/InC/1.0/,https://opendatacommons.org/licenses/by/1-0/,Art and Architecture Thesaurus (AAT),http://www.getty.edu/research/tools/vocabularies/aat/,full_size/CC00058.jpg,thumbnail/CC00058.jpg,Wikimedia user Booyabazooka,https://creativecommons.org/publicdomain/mark/1.0/,https://creativecommons.org/publicdomain/mark/1.0/,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Color_icon_gray.png,new,2020-10-11,https://upload.wikimedia.org/wikipedia/commons/5/56/Color_icon_gray.png,300130811,10405,Q42519,"colorMain,colorSecondary",http://vocab.getty.edu/aat/300130811
green,CC00059,"Hue name for the color representing that portion of the spectrum that is intermediate between blue and yellow, with wavelengths between 520 and 570 nanometers. The term may refer to any of this group of colors that vary in lightness and saturation. An example of green color in nature is that of growing grass. It is a secondary pigment color (made by combining yellow and blue) and one of the three additive primary colors.",The J. Paul Getty Trust,https://rightsstatements.org/vocab/InC/1.0/,https://opendatacommons.org/licenses/by/1-0/,Art and Architecture Thesaurus (AAT),http://www.getty.edu/research/tools/vocabularies/aat/,full_size/CC00059.jpg,thumbnail/CC00059.jpg,Wikimedia user Valtlai,https://creativecommons.org/publicdomain/mark/1.0/,https://creativecommons.org/publicdomain/mark/1.0/,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Color_icon_green.svg,new,2020-10-11,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7d/Color_icon_green.svg/2000px-Color_icon_green.svg.png,300128438,10404,,"colorMain,colorSecondary",http://vocab.getty.edu/aat/300128438
lavender,CC00060,"A range of purplish or bluish colors resembling the color of flower of the lavender plant, which is a Mediterranean mint widely cultivated for its narrow aromatic leaves and spikes of flowers that are dried and used in sachets.",The J. Paul Getty Trust,https://rightsstatements.org/vocab/InC/1.0/,https://opendatacommons.org/licenses/by/1-0/,Art and Architecture Thesaurus (AAT),http://www.getty.edu/research/tools/vocabularies/aat/,,,,,,,,accepted,2020-10-03,,300311131,,,"colorMain,colorSecondary",http://vocab.getty.edu/aat/300311131
maroon,CC00061,"A range of dark reddish or purplish brown colors resembling the color of dyes or colorants made from chestnut bark, derived from trees or shrubs of the genus Castanea of the beech family; from the Italian word for chestnut, ""marrone.""",The J. Paul Getty Trust,https://rightsstatements.org/vocab/InC/1.0/,https://opendatacommons.org/licenses/by/1-0/,Art and Architecture Thesaurus (AAT),http://www.getty.edu/research/tools/vocabularies/aat/,,,,,,,,accepted,2020-10-03,,300311173,,,"colorMain,colorSecondary",http://vocab.getty.edu/aat/300311173
multicolored,CC00062,Refers generally to the use of many colors.,The J. Paul Getty Trust,https://rightsstatements.org/vocab/InC/1.0/,https://opendatacommons.org/licenses/by/1-0/,Art and Architecture Thesaurus (AAT),http://www.getty.edu/research/tools/vocabularies/aat/,full_size/CC00062.jpg,thumbnail/CC00062.jpg,gaelx from Madrid / A Coruña,https://rightsstatements.org/vocab/InC-NC/1.0/,https://creativecommons.org/licenses/by-sa/2.0/,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Cortinaje_multicolor_(685253634).jpg,accepted,2020-10-11,https://upload.wikimedia.org/wikipedia/commons/0/06/Cortinaje_multicolor_%28685253634%29.jpg,,10410,,"colorMain,colorSecondary",http://vocab.getty.edu/aat/300252256
navy blue,CC00063,"Range of deep grayish blues, originally named for the color of the British naval uniform.",The J. Paul Getty Trust,https://rightsstatements.org/vocab/InC/1.0/,https://opendatacommons.org/licenses/by/1-0/,Art and Architecture Thesaurus (AAT),http://www.getty.edu/research/tools/vocabularies/aat/,full_size/CC00063.jpg,thumbnail/CC00063.jpg,Unknown family member,https://rightsstatements.org/vocab/InC/1.0/,https://creativecommons.org/licenses/by-sa/3.0/,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Harvey_Milk_in_Dress_Navy_1954.jpg,accepted,2020-10-11,https://upload.wikimedia.org/wikipedia/commons/c/cc/Harvey_Milk_in_Dress_Navy_1954.jpg,300311067,,,"colorMain,colorSecondary",http://vocab.getty.edu/aat/300311067
orange,CC00064,"Hue name for the color representing that portion of the spectrum that is intermediate between red and yellow, with wavelengths between 585 and 620 nanometers. The term may refer to any of this group of colors that vary in lightness and saturation. An example of orange color in nature is that of the citrus fruit orange, for which the color is named in modern English. It is a secondary pigment color (made by combining yellow and red). (AAT)",The J. Paul Getty Trust,https://rightsstatements.org/vocab/InC/1.0/,https://opendatacommons.org/licenses/by/1-0/,Art and Architecture Thesaurus (AAT),http://www.getty.edu/research/tools/vocabularies/aat/,full_size/CC00064.jpg,thumbnail/CC00064.jpg,Wikimedia user Booyabazooka,https://creativecommons.org/publicdomain/mark/1.0/,https://creativecommons.org/publicdomain/mark/1.0/,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Color_icon_orange.png,new,2020-10-11,https://upload.wikimedia.org/wikipedia/commons/2/25/Color_icon_orange.png,300126734,10411,,"colorMain,colorSecondary",http://vocab.getty.edu/aat/300126734
pink,CC00065,"Hue name for the range of colors intermediate between red and white, often a pale red, sometimes with a slight purple or yellow tinge. (AAT)",The J. Paul Getty Trust,https://rightsstatements.org/vocab/InC/1.0/,https://opendatacommons.org/licenses/by/1-0/,Art and Architecture Thesaurus (AAT),http://www.getty.edu/research/tools/vocabularies/aat/,full_size/CC00065.jpg,thumbnail/CC00065.jpg,Wikimedia user Gabriela Ruellan,https://creativecommons.org/publicdomain/mark/1.0/,https://creativecommons.org/publicdomain/mark/1.0/,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Shades_of_pink.png,new,2020-10-11,https://upload.wikimedia.org/wikipedia/commons/2/20/Shades_of_pink.png,300124707,10412,,"colorMain,colorSecondary",http://vocab.getty.edu/aat/300124707
purple,CC00066,"Hue name for the colors intermediate between red and blue, originally the colors derived from a crimson mollusk dye. (AAT)",The J. Paul Getty Trust,https://rightsstatements.org/vocab/InC/1.0/,https://opendatacommons.org/licenses/by/1-0/,Art and Architecture Thesaurus (AAT),http://www.getty.edu/research/tools/vocabularies/aat/,full_size/CC00066.jpg,thumbnail/CC00066.jpg,Wikimedia user Booyabazooka,https://creativecommons.org/publicdomain/mark/1.0/,https://creativecommons.org/publicdomain/mark/1.0/,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Color_icon_purple.png,new,2020-10-11,https://upload.wikimedia.org/wikipedia/commons/1/13/Color_icon_purple.png,300130257,10413,,"colorMain,colorSecondary",http://vocab.getty.edu/aat/300130257
red,CC00067,"Hue name for one of the three primary additive colors; that portion of the spectrum lying at the lowest frequencies of light discernible by the human eye, with a wavelength range between 630 and 760 nanometers. The term may refer to any of this group of colors that vary in lightness and saturation. Examples of red color in nature are that of blood and ripe cherries.",The J. Paul Getty Trust,https://rightsstatements.org/vocab/InC/1.0/,https://opendatacommons.org/licenses/by/1-0/,Art and Architecture Thesaurus (AAT),http://www.getty.edu/research/tools/vocabularies/aat/,full_size/CC00067.jpg,thumbnail/CC00067.jpg,Wikipedia user Badseed,https://creativecommons.org/publicdomain/mark/1.0/,https://creativecommons.org/publicdomain/mark/1.0/,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Color_icon_red.svg,new,2020-10-11,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fd/Color_icon_red.svg/2000px-Color_icon_red.svg.png,300126225,10414,,"colorMain,colorSecondary",http://vocab.getty.edu/aat/300126225
rust,CC00068,red-orange-brown-color resembling iron oxide,Wikidata contributors,https://creativecommons.org/publicdomain/mark/1.0/,https://creativecommons.org/publicdomain/mark/1.0/,Wikidata,https://www.wikidata.org/wiki/Wikidata:Data_access/en,full_size/CC00068.jpg,thumbnail/CC00068.jpg,mattbuck (category),https://rightsstatements.org/vocab/InC/1.0/,https://creativecommons.org/licenses/by-sa/2.0/,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Sea_Mills_railway_station_MMB_16.jpg,edited,2020-10-11,https://upload.wikimedia.org/wikipedia/commons/4/48/Sea_Mills_railway_station_MMB_16.jpg,,,Q543923,"colorMain,colorSecondary",http://www.wikidata.org/entity/Q543923
tan,CC00069,A light to moderate brownish tawny color. The term originally referred to the color of crushed oak bark or tannin that is employed to tan leather.,The J. Paul Getty Trust,https://rightsstatements.org/vocab/InC/1.0/,https://opendatacommons.org/licenses/by/1-0/,Art and Architecture Thesaurus (AAT),http://www.getty.edu/research/tools/vocabularies/aat/,,,,,,,,accepted,2020-10-03,,300266248,,,"colorMain,colorSecondary",http://vocab.getty.edu/aat/300266248
teal,CC00070,"Colors in a range of a bluish grayish green, resembling the color of certain patches feathers of the teal (a river duck).",The J. Paul Getty Trust,https://rightsstatements.org/vocab/InC/1.0/,https://opendatacommons.org/licenses/by/1-0/,Art and Architecture Thesaurus (AAT),http://www.getty.edu/research/tools/vocabularies/aat/,,,,,,,,accepted,2020-10-03,,300311051,,,"colorMain,colorSecondary",http://vocab.getty.edu/aat/300311051
turquoise,CC00071,"Refers to a range of bluish and greenish colors resembling the turquoise mineral, typically a light to moderate greenish blue.",The J. Paul Getty Trust,https://rightsstatements.org/vocab/InC/1.0/,https://opendatacommons.org/licenses/by/1-0/,Art and Architecture Thesaurus (AAT),http://www.getty.edu/research/tools/vocabularies/aat/,,,,,,,,accepted,2020-10-03,,300311024,,,"colorMain,colorSecondary",http://vocab.getty.edu/aat/300311024
white,CC00072,"UCL (Universal Color Language) standard color name identifying whitish colors, such as the color of snow or milk. More specifically, white is the absence of color. It is the color produced by reflection, transmission, or emission of all kinds of light in the proportion in which they exist in the complete visible spectrum, without sensible absorption, being thus fully luminous and devoid of any distinctive hue.",The J. Paul Getty Trust,https://rightsstatements.org/vocab/InC/1.0/,https://opendatacommons.org/licenses/by/1-0/,Art and Architecture Thesaurus (AAT),http://www.getty.edu/research/tools/vocabularies/aat/,full_size/CC00072.jpg,thumbnail/CC00072.jpg,Wikipedia User Badseed,https://creativecommons.org/publicdomain/mark/1.0/,https://creativecommons.org/publicdomain/mark/1.0/,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Color_icon_white.svg,new,2020-10-11,https://upload.wikimedia.org/wikipedia/commons/thumb/5/57/Color_icon_white.svg/300px-Color_icon_white.svg.png,300129784,10416,,"colorMain,colorSecondary",http://vocab.getty.edu/aat/300129784
yellow,CC00073,"Hue name for one of the three primary subtractive colors. Represents that portion of the spectrum lying between green and orange, with a wavelength range between 565 and 590 nanometers. The term may refer to any of this group of colors that vary in lightness and saturation. Examples of yellow color in nature are that of a ripe lemon and the yolk of an egg.",The J. Paul Getty Trust,https://rightsstatements.org/vocab/InC/1.0/,https://opendatacommons.org/licenses/by/1-0/,Art and Architecture Thesaurus (AAT),http://www.getty.edu/research/tools/vocabularies/aat/,full_size/CC00073.jpg,thumbnail/CC00073.jpg,Wikimedia user Booyabazooka,https://creativecommons.org/publicdomain/mark/1.0/,https://creativecommons.org/publicdomain/mark/1.0/,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Color_icon_yellow.png,new,2020-10-11,https://upload.wikimedia.org/wikipedia/commons/e/e3/Color_icon_yellow.png,300127794,10417,,"colorMain,colorSecondary",http://vocab.getty.edu/aat/300127794
applique,CC00074,"Technique of forming a design by applying cut out pieces of a material to a ground material; generally associated with needleworking, but also used in ceramics, leatherworking, woodworking, and metalworking.",The J. Paul Getty Trust,https://rightsstatements.org/vocab/InC/1.0/,https://opendatacommons.org/licenses/by/1-0/,Art and Architecture Thesaurus (AAT),http://www.getty.edu/research/tools/vocabularies/aat/,full_size/CC00074.jpg,thumbnail/CC00074.jpg,Deutsche Fotothek‎,https://rightsstatements.org/vocab/InC/1.0/,https://creativecommons.org/licenses/by-sa/3.0/,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Fotothek_df_n-04_0000047.jpg,accepted,2020-10-11,https://upload.wikimedia.org/wikipedia/commons/7/76/Fotothek_df_n-04_0000047.jpg,300053646,,,hasTechnique,http://vocab.getty.edu/aat/300053646
beading,CC00075,"Trimming, furnishing, adorning, or covering textiles or objects with beads, or creating jewelry by stringing beads.",The J. Paul Getty Trust,https://rightsstatements.org/vocab/InC/1.0/,https://opendatacommons.org/licenses/by/1-0/,Art and Architecture Thesaurus (AAT),http://www.getty.edu/research/tools/vocabularies/aat/,,,,,,,,accepted,2020-10-03,,300235440,,,hasTechnique,http://vocab.getty.edu/aat/300235440
braiding,CC00076,"Flat over-and-under oblique interlacing using the undifferentiated elements of a single set of strands, characterized by the oblique crossings of the elements and their common directional trend.",The J. Paul Getty Trust,https://rightsstatements.org/vocab/InC/1.0/,https://opendatacommons.org/licenses/by/1-0/,Art and Architecture Thesaurus (AAT),http://www.getty.edu/research/tools/vocabularies/aat/,,,,,,,,accepted,2020-10-03,,300053638,,,hasTechnique,http://vocab.getty.edu/aat/300053638
devoré ,CC00077,"technique of creating a pattern on fabric, especially velvet, by burning out the pile with acid",The J. Paul Getty Trust,https://rightsstatements.org/vocab/InC/1.0/,https://opendatacommons.org/licenses/by/1-0/,Art and Architecture Thesaurus (AAT),http://www.getty.edu/research/tools/vocabularies/aat/,,,,,,,,accepted,2020-10-03,,300386429,,Q778180,hasTechnique,http://vocab.getty.edu/aat/300386429
crocheting,CC00078,"Textile construction involving the interlocking of looped stitches, employing a single cord or strand of yarn and a single hooked needle.",The J. Paul Getty Trust,https://rightsstatements.org/vocab/InC/1.0/,https://opendatacommons.org/licenses/by/1-0/,Art and Architecture Thesaurus (AAT),http://www.getty.edu/research/tools/vocabularies/aat/,,,,,,,,accepted,2020-10-03,,300053632,,,hasTechnique,http://vocab.getty.edu/aat/300053632
embossing,CC00080,"Producing raised letters or designs on a surface, typically by means of stamping or molding.",The J. Paul Getty Trust,https://rightsstatements.org/vocab/InC/1.0/,https://opendatacommons.org/licenses/by/1-0/,Art and Architecture Thesaurus (AAT),http://www.getty.edu/research/tools/vocabularies/aat/,,,,,,,,accepted,2020-10-03,,300053826,,,hasTechnique,http://vocab.getty.edu/aat/300053826
flocking,CC00082,"Creating a textured effect similar to suede or felt by blowing fibers of cotton, silk, nylon, or other material onto a tacky surface, usually paper.",The J. Paul Getty Trust,https://rightsstatements.org/vocab/InC/1.0/,https://opendatacommons.org/licenses/by/1-0/,Art and Architecture Thesaurus (AAT),http://www.getty.edu/research/tools/vocabularies/aat/,,,,,,,,accepted,2020-10-03,,300053786,,,hasTechnique,http://vocab.getty.edu/aat/300053786
glazing,CC00083,"Overlaying or covering with a smooth and lustrous coating, or polishing and burnishing to create a smooth, shiney surface. To refer specifically to glazing paintings, use the narrower concept ""glazing (painting technique)."" To refer specifically to glazing ceramics, use the narrower concept ""pottery glazing (process).""",The J. Paul Getty Trust,https://rightsstatements.org/vocab/InC/1.0/,https://opendatacommons.org/licenses/by/1-0/,Art and Architecture Thesaurus (AAT),http://www.getty.edu/research/tools/vocabularies/aat/,,,,,,,,accepted,2020-10-03,,300053914,10951,,hasTechnique,http://vocab.getty.edu/aat/300053914
